name,lat,long,time,dist,elev
small sidepath near community end,18.048063199999998,-66.0425566,2019-08-06 15:58:04+00:00,0.00034864475219388146,128.132
small sidepath near community end,18.048078,-66.04254800000001,2019-08-06 15:58:05+00:00,0.00034864475219388146,128.442
small sidepath near community end,18.0480968,-66.0425418,2019-08-06 15:58:06+00:00,0.00034864475219388146,128.562
small sidepath near community end,18.0481188,-66.042534,2019-08-06 15:58:07+00:00,0.00034864475219388146,128.732
small sidepath near community end,18.0481422,-66.04252679999999,2019-08-06 15:58:09+00:00,0.00034864475219388146,128.992
small sidepath near community end,18.048164,-66.0425192,2019-08-06 15:58:11+00:00,0.00034864475219388146,129.452
small sidepath near community end,18.0478178,-66.04263420000001,2019-08-06 15:58:13+00:00,0.00034864475219388146,136.16199999999998
small sidepath near community end,18.0476466,-66.04269860000001,2019-08-06 16:00:49+00:00,0.00034864475219388146,139.78200000000004
small sidepath near community end,18.0472886,-66.0428244,2019-08-06 16:00:52+00:00,0.00034864475219388146,145.91199999999998
small sidepath near community end,18.0472898,-66.0428264,2019-08-06 16:00:56+00:00,0.00034864475219388146,145.652
small sidepath near community end,18.047288,-66.04281999999999,2019-08-06 16:01:00+00:00,0.00034864475219388146,144.892
quick side,18.048256,-66.043746,2019-08-06 16:01:36+00:00,0.0009115802553981961,132.058
quick side,18.0482668,-66.0437556,2019-08-06 16:02:17+00:00,0.0009115802553981961,132.668
quick side,18.048274399999997,-66.04376660000001,2019-08-06 16:02:30+00:00,0.0009115802553981961,133.33800000000002
quick side,18.048274399999997,-66.0437756,2019-08-06 16:03:10+00:00,0.0009115802553981961,134.218
quick side,18.0482726,-66.04378940000001,2019-08-06 16:03:20+00:00,0.0009115802553981961,134.928
quick side,18.04827,-66.0438106,2019-08-06 16:03:29+00:00,0.0009115802553981961,135.38799999999998
quick side,18.0482712,-66.04383639999999,2019-08-06 16:03:31+00:00,0.0009115802553981961,135.49800000000002
quick side,18.048275,-66.043868,2019-08-06 16:03:32+00:00,0.0009115802553981961,135.358
another path,18.040073,-66.03545799999999,2019-08-06 16:09:41+00:00,0.00026532117855489386,123.118
another path,18.0400622,-66.03547879999999,2019-08-06 16:09:42+00:00,0.00026532117855489386,122.988
another path,18.040051199999997,-66.0355016,2019-08-06 16:09:43+00:00,0.00026532117855489386,122.668
another path,18.040038000000006,-66.03552640000001,2019-08-06 16:09:44+00:00,0.00026532117855489386,122.388
another path,18.040024399999997,-66.035551,2019-08-06 16:09:45+00:00,0.00026532117855489386,121.988
another path,18.0400056,-66.0355802,2019-08-06 16:09:46+00:00,0.00026532117855489386,121.69800000000001
another path,18.039989000000002,-66.0356032,2019-08-06 16:09:47+00:00,0.00026532117855489386,121.478
another path,18.0399558,-66.0356596,2019-08-06 16:09:48+00:00,0.00026532117855489386,121.30799999999999
another path,18.0399338,-66.03570060000001,2019-08-06 16:09:50+00:00,0.00026532117855489386,121.078
another path,18.039897399999997,-66.03576460000001,2019-08-06 16:09:51+00:00,0.00026532117855489386,121.258
another path,18.0398726,-66.0358076,2019-08-06 16:09:52+00:00,0.00026532117855489386,121.398
another path,18.0398402,-66.03585179999999,2019-08-06 16:09:53+00:00,0.00026532117855489386,121.538
another path,18.039814000000003,-66.03589720000001,2019-08-06 16:09:54+00:00,0.00026532117855489386,121.588
another path,18.039788,-66.0359368,2019-08-06 16:09:55+00:00,0.00026532117855489386,121.388
another path,18.0397672,-66.0359744,2019-08-06 16:09:56+00:00,0.00026532117855489386,121.21799999999999
another path,18.0397484,-66.03600800000001,2019-08-06 16:09:57+00:00,0.00026532117855489386,120.888
another path,18.039732800000003,-66.03603960000001,2019-08-06 16:09:58+00:00,0.00026532117855489386,120.518
another path,18.0397226,-66.0360722,2019-08-06 16:09:59+00:00,0.00026532117855489386,120.24799999999999
another path,18.0397128,-66.03611780000001,2019-08-06 16:10:00+00:00,0.00026532117855489386,120.798
another path,18.0397054,-66.0361646,2019-08-06 16:10:01+00:00,0.00026532117855489386,120.758
another path,18.039688400000006,-66.03622179999999,2019-08-06 16:10:02+00:00,0.00026532117855489386,120.878
another path,18.0396704,-66.03627420000001,2019-08-06 16:10:03+00:00,0.00026532117855489386,120.528
another path,18.0396454,-66.036322,2019-08-06 16:10:04+00:00,0.00026532117855489386,120.168
another path,18.0396206,-66.0363712,2019-08-06 16:10:05+00:00,0.00026532117855489386,120.538
another path,18.03959,-66.03641680000001,2019-08-06 16:10:06+00:00,0.00026532117855489386,120.858
another path,18.0395508,-66.03646880000001,2019-08-06 16:10:07+00:00,0.00026532117855489386,121.958
another path,18.039504200000003,-66.03651620000001,2019-08-06 16:10:08+00:00,0.00026532117855489386,123.02799999999999
another path,18.039457000000002,-66.03656099999999,2019-08-06 16:10:09+00:00,0.00026532117855489386,124.178
another path,18.039418200000004,-66.03659680000001,2019-08-06 16:10:10+00:00,0.00026532117855489386,124.89800000000002
another path,18.0393828,-66.03662920000001,2019-08-06 16:10:11+00:00,0.00026532117855489386,125.43799999999999
another path,18.039353,-66.03666120000001,2019-08-06 16:10:12+00:00,0.00026532117855489386,125.908
another path,18.039317,-66.0366906,2019-08-06 16:10:13+00:00,0.00026532117855489386,126.258
another path,18.0392846,-66.0367184,2019-08-06 16:10:14+00:00,0.00026532117855489386,126.24799999999999
another path,18.0392524,-66.0367478,2019-08-06 16:10:15+00:00,0.00026532117855489386,126.298
another path,18.039226199999998,-66.03678199999999,2019-08-06 16:10:16+00:00,0.00026532117855489386,126.538
another path,18.0392058,-66.03682579999999,2019-08-06 16:10:17+00:00,0.00026532117855489386,127.55799999999999
another path,18.039188000000006,-66.03687260000001,2019-08-06 16:10:18+00:00,0.00026532117855489386,128.798
another path,18.039175,-66.03692219999999,2019-08-06 16:10:19+00:00,0.00026532117855489386,130.048
another path,18.039165,-66.0369696,2019-08-06 16:10:20+00:00,0.00026532117855489386,130.978
another path,18.0391592,-66.0370176,2019-08-06 16:10:21+00:00,0.00026532117855489386,131.708
another path,18.039158800000006,-66.03706220000001,2019-08-06 16:10:22+00:00,0.00026532117855489386,132.228
another path,18.039161,-66.0371042,2019-08-06 16:10:23+00:00,0.00026532117855489386,132.65800000000002
another path,18.039166,-66.0371418,2019-08-06 16:10:24+00:00,0.00026532117855489386,132.848
another path,18.0391706,-66.0371752,2019-08-06 16:10:25+00:00,0.00026532117855489386,132.998
another path,18.039174600000003,-66.0372044,2019-08-06 16:10:26+00:00,0.00026532117855489386,132.878
another path,18.039176,-66.03723079999999,2019-08-06 16:10:27+00:00,0.00026532117855489386,132.96800000000002
another path,18.039175600000004,-66.0372552,2019-08-06 16:10:28+00:00,0.00026532117855489386,133.06799999999998
another path,18.039172200000007,-66.0372788,2019-08-06 16:10:29+00:00,0.00026532117855489386,133.508
another path,18.0391688,-66.0372986,2019-08-06 16:10:30+00:00,0.00026532117855489386,134.048
another path,18.0391642,-66.0373196,2019-08-06 16:10:31+00:00,0.00026532117855489386,135.636
another path,18.039162,-66.0373356,2019-08-06 16:10:35+00:00,0.00026532117855489386,135.636
another path,18.039156400000003,-66.03735780000001,2019-08-06 16:10:44+00:00,0.00026532117855489386,137.028
another path,18.0391462,-66.03737679999999,2019-08-06 16:10:51+00:00,0.00026532117855489386,137.238
another path,18.039140399999997,-66.03738520000002,2019-08-06 16:10:53+00:00,0.00026532117855489386,136.90800000000002
another path,18.039139400000003,-66.03738620000001,2019-08-06 16:11:00+00:00,0.00026532117855489386,136.77800000000002
another path,18.0391526,-66.03737980000001,2019-08-06 16:11:05+00:00,0.00026532117855489386,136.788
another path,18.039172600000004,-66.0373792,2019-08-06 16:11:08+00:00,0.00026532117855489386,137.098
another path,18.039178600000003,-66.03737240000001,2019-08-06 16:11:11+00:00,0.00026532117855489386,137.288
another path,18.039182800000003,-66.03736239999999,2019-08-06 16:11:18+00:00,0.00026532117855489386,137.268
another path,18.0391758,-66.03733840000001,2019-08-06 16:11:19+00:00,0.00026532117855489386,137.14800000000002
another path,18.039173400000006,-66.03731239999999,2019-08-06 16:11:20+00:00,0.00026532117855489386,137.048
another path,18.0391738,-66.03728819999999,2019-08-06 16:11:22+00:00,0.00026532117855489386,137.098
another path,18.039171000000003,-66.037257,2019-08-06 16:11:23+00:00,0.00026532117855489386,137.048
another path,18.039168,-66.03723000000001,2019-08-06 16:11:25+00:00,0.00026532117855489386,137.118
another path,18.0391642,-66.0372,2019-08-06 16:11:27+00:00,0.00026532117855489386,137.058
another path,18.039159400000006,-66.037171,2019-08-06 16:11:29+00:00,0.00026532117855489386,137.06799999999998
another path,18.0391574,-66.03714699999999,2019-08-06 16:11:31+00:00,0.00026532117855489386,137.038
another path,18.039154999999997,-66.03712220000001,2019-08-06 16:11:32+00:00,0.00026532117855489386,137.058
another path,18.039154999999997,-66.0371006,2019-08-06 16:11:33+00:00,0.00026532117855489386,137.01800000000003
another path,18.0391554,-66.0370772,2019-08-06 16:11:34+00:00,0.00026532117855489386,136.94799999999998
another path,18.039156400000003,-66.0370538,2019-08-06 16:11:35+00:00,0.00026532117855489386,136.808
another path,18.0391592,-66.0370292,2019-08-06 16:11:36+00:00,0.00026532117855489386,135.636
another path,18.0391642,-66.037003,2019-08-06 16:11:37+00:00,0.00026532117855489386,135.636
another path,18.039171399999997,-66.03697539999999,2019-08-06 16:11:38+00:00,0.00026532117855489386,135.636
another path,18.0391796,-66.0369464,2019-08-06 16:11:39+00:00,0.00026532117855489386,135.636
another path,18.0391908,-66.036918,2019-08-06 16:11:40+00:00,0.00026532117855489386,135.636
another path,18.0392022,-66.0368904,2019-08-06 16:11:41+00:00,0.00026532117855489386,135.636
another path,18.0392168,-66.036863,2019-08-06 16:11:42+00:00,0.00026532117855489386,134.27800000000002
another path,18.039232600000002,-66.0368364,2019-08-06 16:11:43+00:00,0.00026532117855489386,133.88799999999998
another path,18.039248399999998,-66.03681040000001,2019-08-06 16:11:44+00:00,0.00026532117855489386,133.57800000000003
another path,18.0392682,-66.0367854,2019-08-06 16:11:45+00:00,0.00026532117855489386,133.098
another path,18.039286800000003,-66.0367622,2019-08-06 16:11:46+00:00,0.00026532117855489386,132.75799999999998
another path,18.039306,-66.0367404,2019-08-06 16:11:47+00:00,0.00026532117855489386,132.44799999999998
another path,18.039325,-66.03672040000001,2019-08-06 16:11:48+00:00,0.00026532117855489386,132.298
another path,18.039345,-66.03670260000001,2019-08-06 16:11:49+00:00,0.00026532117855489386,132.118
another path,18.03937,-66.0366848,2019-08-06 16:11:50+00:00,0.00026532117855489386,132.248
another path,18.0393992,-66.03666720000001,2019-08-06 16:11:51+00:00,0.00026532117855489386,132.448
another path,18.039433399999997,-66.0366468,2019-08-06 16:11:52+00:00,0.00026532117855489386,132.71800000000002
another path,18.0394664,-66.0366242,2019-08-06 16:11:53+00:00,0.00026532117855489386,132.858
another path,18.039516000000006,-66.03658,2019-08-06 16:11:54+00:00,0.00026532117855489386,131.798
another path,18.0395492,-66.03654420000001,2019-08-06 16:11:57+00:00,0.00026532117855489386,131.038
another path,18.0395856,-66.036498,2019-08-06 16:11:58+00:00,0.00026532117855489386,129.738
another path,18.039598400000006,-66.0364726,2019-08-06 16:11:59+00:00,0.00026532117855489386,129.208
another path,18.0396068,-66.0364524,2019-08-06 16:12:00+00:00,0.00026532117855489386,128.098
another path,18.0396138,-66.0364316,2019-08-06 16:12:01+00:00,0.00026532117855489386,127.298
another path,18.039619199999997,-66.0364142,2019-08-06 16:12:02+00:00,0.00026532117855489386,126.048
another path,18.039628200000006,-66.03638380000001,2019-08-06 16:12:03+00:00,0.00026532117855489386,125.378
another path,18.039635999999998,-66.03635840000001,2019-08-06 16:12:05+00:00,0.00026532117855489386,124.578
another path,18.0396468,-66.0363276,2019-08-06 16:12:06+00:00,0.00026532117855489386,123.838
another path,18.039655600000003,-66.03630460000001,2019-08-06 16:12:07+00:00,0.00026532117855489386,123.008
another path,18.039665399999997,-66.03628739999999,2019-08-06 16:12:08+00:00,0.00026532117855489386,122.02799999999999
another path,18.039675,-66.03626899999999,2019-08-06 16:12:09+00:00,0.00026532117855489386,121.118
another path,18.0396862,-66.03625260000001,2019-08-06 16:12:10+00:00,0.00026532117855489386,120.168
another path,18.039696,-66.0362286,2019-08-06 16:12:11+00:00,0.00026532117855489386,119.538
another path,18.0397084,-66.0361998,2019-08-06 16:12:12+00:00,0.00026532117855489386,119.208
another path,18.0397176,-66.03617,2019-08-06 16:12:13+00:00,0.00026532117855489386,119.238
another path,18.0397308,-66.03613920000001,2019-08-06 16:12:14+00:00,0.00026532117855489386,119.568
another path,18.039742200000006,-66.03610920000001,2019-08-06 16:12:15+00:00,0.00026532117855489386,120.058
another path,18.0397544,-66.03607960000001,2019-08-06 16:12:16+00:00,0.00026532117855489386,120.368
another path,18.0397634,-66.03605240000002,2019-08-06 16:12:17+00:00,0.00026532117855489386,120.898
another path,18.03977,-66.036028,2019-08-06 16:12:18+00:00,0.00026532117855489386,121.008
another path,18.0397782,-66.0360024,2019-08-06 16:12:19+00:00,0.00026532117855489386,120.99799999999999
another path,18.0397868,-66.03597740000001,2019-08-06 16:12:20+00:00,0.00026532117855489386,120.638
another path,18.0397972,-66.03595399999999,2019-08-06 16:12:21+00:00,0.00026532117855489386,120.798
another path,18.039808800000003,-66.035931,2019-08-06 16:12:22+00:00,0.00026532117855489386,121.078
another path,18.039821,-66.0359124,2019-08-06 16:12:23+00:00,0.00026532117855489386,121.508
another path,18.039837600000002,-66.03588820000002,2019-08-06 16:12:24+00:00,0.00026532117855489386,121.43799999999999
another path,18.0398506,-66.0358686,2019-08-06 16:12:26+00:00,0.00026532117855489386,121.518
another path,18.0398646,-66.0358488,2019-08-06 16:12:27+00:00,0.00026532117855489386,121.548
another path,18.0398754,-66.03583420000001,2019-08-06 16:12:28+00:00,0.00026532117855489386,121.49799999999999
another path,18.03989,-66.0358114,2019-08-06 16:12:29+00:00,0.00026532117855489386,121.098
another path,18.039902400000006,-66.0357894,2019-08-06 16:12:31+00:00,0.00026532117855489386,120.52799999999999
another path,18.0399138,-66.03576240000001,2019-08-06 16:12:32+00:00,0.00026532117855489386,120.138
another path,18.039925399999998,-66.0357334,2019-08-06 16:12:33+00:00,0.00026532117855489386,119.328
another path,18.039935999999997,-66.03571099999999,2019-08-06 16:12:35+00:00,0.00026532117855489386,119.02799999999999
another path,18.0399496,-66.0356826,2019-08-06 16:12:36+00:00,0.00026532117855489386,117.878
another path,18.039960200000003,-66.0356582,2019-08-06 16:12:37+00:00,0.00026532117855489386,117.678
another path,18.039970800000006,-66.0356256,2019-08-06 16:12:38+00:00,0.00026532117855489386,116.488
another path,18.0399786,-66.0355916,2019-08-06 16:12:39+00:00,0.00026532117855489386,115.738
another path,18.039987600000003,-66.03555060000001,2019-08-06 16:12:40+00:00,0.00026532117855489386,114.598
another path,18.0399914,-66.0355174,2019-08-06 16:12:41+00:00,0.00026532117855489386,113.848
another path,18.039998200000007,-66.035481,2019-08-06 16:12:43+00:00,0.00026532117855489386,113.868
another path,18.040001000000004,-66.03544959999999,2019-08-06 16:12:45+00:00,0.00026532117855489386,113.878
another path,18.0400068,-66.03541560000001,2019-08-06 16:12:46+00:00,0.00026532117855489386,114.43799999999999
another path,18.0400106,-66.03537779999999,2019-08-06 16:12:47+00:00,0.00026532117855489386,114.618
another path,18.0400146,-66.03533639999999,2019-08-06 16:12:48+00:00,0.00026532117855489386,114.728
another path,18.040018,-66.03528940000001,2019-08-06 16:12:49+00:00,0.00026532117855489386,114.838
another path,18.0400198,-66.03524039999999,2019-08-06 16:12:50+00:00,0.00026532117855489386,114.658
another path,18.040021,-66.035188,2019-08-06 16:12:51+00:00,0.00026532117855489386,114.628
another path,18.040019,-66.0351334,2019-08-06 16:12:52+00:00,0.00026532117855489386,114.518
another path,18.040016,-66.03507760000001,2019-08-06 16:12:53+00:00,0.00026532117855489386,114.418
another path,18.0400106,-66.03502180000001,2019-08-06 16:12:54+00:00,0.00026532117855489386,114.288
another path,18.0400054,-66.034968,2019-08-06 16:12:55+00:00,0.00026532117855489386,114.118
another path,18.0400004,-66.0349154,2019-08-06 16:12:56+00:00,0.00026532117855489386,114.048
another path,18.0399952,-66.03486380000001,2019-08-06 16:12:57+00:00,0.00026532117855489386,113.94800000000001
another path,18.039988800000003,-66.034813,2019-08-06 16:12:58+00:00,0.00026532117855489386,113.758
another path,18.0399806,-66.03476180000001,2019-08-06 16:12:59+00:00,0.00026532117855489386,113.478
another path,18.0399698,-66.0347084,2019-08-06 16:13:00+00:00,0.00026532117855489386,113.118
another path,18.039958400000003,-66.034653,2019-08-06 16:13:01+00:00,0.00026532117855489386,112.798
another path,18.0399448,-66.0345956,2019-08-06 16:13:02+00:00,0.00026532117855489386,112.458
another path,18.0399306,-66.0345364,2019-08-06 16:13:03+00:00,0.00026532117855489386,112.14800000000001
another path,18.039914600000003,-66.03447560000001,2019-08-06 16:13:04+00:00,0.00026532117855489386,111.80799999999999
another path,18.039898,-66.03441219999999,2019-08-06 16:13:05+00:00,0.00026532117855489386,111.528
another path,18.0398814,-66.0343488,2019-08-06 16:13:06+00:00,0.00026532117855489386,111.338
another path,18.0398646,-66.03428459999999,2019-08-06 16:13:07+00:00,0.00026532117855489386,111.258
another path,18.0398496,-66.03422420000001,2019-08-06 16:13:08+00:00,0.00026532117855489386,111.238
another path,18.0398362,-66.03416539999999,2019-08-06 16:13:09+00:00,0.00026532117855489386,111.268
another path,18.039825399999998,-66.034112,2019-08-06 16:13:10+00:00,0.00026532117855489386,111.33800000000001
another path,18.039818399999998,-66.03406040000002,2019-08-06 16:13:11+00:00,0.00026532117855489386,111.558
another path,18.039813,-66.03401099999999,2019-08-06 16:13:12+00:00,0.00026532117855489386,111.868
steep path more details,18.032518,-66.033636,2019-08-06 16:15:59+00:00,7.43778042432237e-05,97.612
steep path more details,18.0325136,-66.033651,2019-08-06 16:16:05+00:00,7.43778042432237e-05,97.182
steep path more details,18.032513200000004,-66.0336582,2019-08-06 16:16:16+00:00,7.43778042432237e-05,96.47200000000001
steep path more details,18.0325108,-66.033668,2019-08-06 16:16:19+00:00,7.43778042432237e-05,96.432
steep path more details,18.0325136,-66.033677,2019-08-06 16:16:31+00:00,7.43778042432237e-05,95.832
steep path more details,18.032516800000003,-66.0336954,2019-08-06 16:16:35+00:00,7.43778042432237e-05,96.162
steep path more details,18.032524,-66.03371039999999,2019-08-06 16:16:37+00:00,7.43778042432237e-05,96.042
steep path more details,18.0325282,-66.03372540000001,2019-08-06 16:16:40+00:00,7.43778042432237e-05,96.602
steep path more details,18.0325354,-66.0337356,2019-08-06 16:16:46+00:00,7.43778042432237e-05,96.50200000000001
steep path more details,18.0325376,-66.033752,2019-08-06 16:16:49+00:00,7.43778042432237e-05,96.69200000000001
steep path more details,18.0325406,-66.03376840000001,2019-08-06 16:16:52+00:00,7.43778042432237e-05,96.49199999999999
steep path more details,18.032551400000006,-66.0337868,2019-08-06 16:16:54+00:00,7.43778042432237e-05,96.612
steep path more details,18.032549399999997,-66.0337982,2019-08-06 16:16:55+00:00,7.43778042432237e-05,96.842
steep path more details,18.0325552,-66.03381480000002,2019-08-06 16:16:56+00:00,7.43778042432237e-05,97.152
steep path more details,18.0325488,-66.033831,2019-08-06 16:16:58+00:00,7.43778042432237e-05,97.47200000000001
steep path more details,18.0325546,-66.03385800000001,2019-08-06 16:17:00+00:00,7.43778042432237e-05,98.06200000000001
steep path more details,18.0325586,-66.03388199999999,2019-08-06 16:17:02+00:00,7.43778042432237e-05,98.25200000000001
steep path more details,18.0325646,-66.0339076,2019-08-06 16:17:04+00:00,7.43778042432237e-05,98.72200000000001
steep path more details,18.032572,-66.03392760000001,2019-08-06 16:17:06+00:00,7.43778042432237e-05,98.80199999999999
steep path more details,18.0325766,-66.033952,2019-08-06 16:17:08+00:00,7.43778042432237e-05,99.162
steep path more details,18.032583,-66.0339756,2019-08-06 16:17:11+00:00,7.43778042432237e-05,99.27199999999999
steep path more details,18.0325862,-66.034001,2019-08-06 16:17:13+00:00,7.43778042432237e-05,99.47200000000001
steep path more details,18.03259,-66.03402340000001,2019-08-06 16:17:15+00:00,7.43778042432237e-05,99.562
steep path more details,18.032589,-66.03404499999999,2019-08-06 16:17:17+00:00,7.43778042432237e-05,99.612
steep path more details,18.032583399999996,-66.0340664,2019-08-06 16:17:20+00:00,7.43778042432237e-05,99.632
steep path more details,18.0325734,-66.03408879999999,2019-08-06 16:17:22+00:00,7.43778042432237e-05,99.56200000000001
steep path more details,18.032565400000006,-66.0341106,2019-08-06 16:17:24+00:00,7.43778042432237e-05,99.49199999999999
steep path more details,18.0325638,-66.0341306,2019-08-06 16:17:26+00:00,7.43778042432237e-05,99.372
steep path more details,18.032564800000006,-66.0341504,2019-08-06 16:17:28+00:00,7.43778042432237e-05,99.012
steep path more details,18.0325704,-66.0341684,2019-08-06 16:17:30+00:00,7.43778042432237e-05,98.912
steep path more details,18.0325668,-66.03418520000001,2019-08-06 16:17:34+00:00,7.43778042432237e-05,98.912
steep path more details,18.0325646,-66.03419880000001,2019-08-06 16:17:43+00:00,7.43778042432237e-05,99.44200000000001
steep path more details,18.032555399999996,-66.0342154,2019-08-06 16:17:45+00:00,7.43778042432237e-05,99.952
steep path more details,18.0325512,-66.034233,2019-08-06 16:17:48+00:00,7.43778042432237e-05,100.52199999999999
steep path more details,18.03255,-66.03425419999999,2019-08-06 16:17:51+00:00,7.43778042432237e-05,100.842
steep path more details,18.0325514,-66.0342762,2019-08-06 16:17:54+00:00,7.43778042432237e-05,101.202
steep path more details,18.032555399999996,-66.0342976,2019-08-06 16:17:57+00:00,7.43778042432237e-05,101.382
steep path more details,18.032562,-66.0343232,2019-08-06 16:18:00+00:00,7.43778042432237e-05,101.782
steep path more details,18.032567999999998,-66.034348,2019-08-06 16:18:04+00:00,7.43778042432237e-05,102.092
steep path more details,18.0325754,-66.0343754,2019-08-06 16:18:07+00:00,7.43778042432237e-05,102.50200000000001
steep path more details,18.032580199999998,-66.0343986,2019-08-06 16:18:10+00:00,7.43778042432237e-05,102.80199999999999
steep path more details,18.032583399999996,-66.0344206,2019-08-06 16:18:12+00:00,7.43778042432237e-05,103.062
steep path more details,18.032585,-66.0344436,2019-08-06 16:18:14+00:00,7.43778042432237e-05,103.402
steep path more details,18.0325842,-66.0344648,2019-08-06 16:18:17+00:00,7.43778042432237e-05,103.662
steep path more details,18.0325818,-66.03449119999999,2019-08-06 16:18:19+00:00,7.43778042432237e-05,103.952
steep path more details,18.0325768,-66.0345124,2019-08-06 16:18:22+00:00,7.43778042432237e-05,104.122
steep path more details,18.0325704,-66.0345358,2019-08-06 16:18:24+00:00,7.43778042432237e-05,104.352
steep path more details,18.032561800000003,-66.03455720000001,2019-08-06 16:18:26+00:00,7.43778042432237e-05,104.44200000000001
steep path more details,18.0325522,-66.0345796,2019-08-06 16:18:29+00:00,7.43778042432237e-05,104.55199999999999
steep path more details,18.0325454,-66.03460100000001,2019-08-06 16:18:32+00:00,7.43778042432237e-05,104.762
steep path more details,18.0325384,-66.03462060000001,2019-08-06 16:18:39+00:00,7.43778042432237e-05,105.112
steep path more details,18.0325334,-66.034638,2019-08-06 16:18:42+00:00,7.43778042432237e-05,105.602
steep path more details,18.0325336,-66.0346514,2019-08-06 16:18:45+00:00,7.43778042432237e-05,106.282
steep path more details,18.032525600000003,-66.034665,2019-08-06 16:18:50+00:00,7.43778042432237e-05,106.71199999999999
steep path more details,18.032522399999998,-66.0346796,2019-08-06 16:18:55+00:00,7.43778042432237e-05,107.032
steep path more details,18.0325092,-66.03469799999999,2019-08-06 16:18:58+00:00,7.43778042432237e-05,107.162
steep path more details,18.032498800000006,-66.03471920000001,2019-08-06 16:19:01+00:00,7.43778042432237e-05,106.99199999999999
steep path more details,18.032490000000006,-66.03474,2019-08-06 16:19:04+00:00,7.43778042432237e-05,107.152
steep path more details,18.032479,-66.0347544,2019-08-06 16:19:07+00:00,7.43778042432237e-05,106.832
steep path more details,18.032469199999998,-66.03477120000001,2019-08-06 16:19:15+00:00,7.43778042432237e-05,106.822
steep path more details,18.0324556,-66.03478539999999,2019-08-06 16:19:18+00:00,7.43778042432237e-05,106.662
steep path more details,18.032447,-66.03480540000001,2019-08-06 16:19:21+00:00,7.43778042432237e-05,106.852
steep path more details,18.032436399999998,-66.0348284,2019-08-06 16:19:23+00:00,7.43778042432237e-05,107.202
steep path more details,18.0324316,-66.034849,2019-08-06 16:19:26+00:00,7.43778042432237e-05,107.612
steep path more details,18.0324242,-66.03487120000001,2019-08-06 16:19:28+00:00,7.43778042432237e-05,107.922
steep path more details,18.032417199999998,-66.0348904,2019-08-06 16:19:33+00:00,7.43778042432237e-05,108.102
steep path more details,18.032408800000002,-66.0349094,2019-08-06 16:19:44+00:00,7.43778042432237e-05,108.19200000000001
steep path more details,18.0323992,-66.034932,2019-08-06 16:19:46+00:00,7.43778042432237e-05,108.30199999999999
steep path more details,18.032391399999998,-66.03495339999999,2019-08-06 16:19:49+00:00,7.43778042432237e-05,108.512
steep path more details,18.0323846,-66.034976,2019-08-06 16:19:52+00:00,7.43778042432237e-05,108.74199999999999
steep path more details,18.032377600000004,-66.0349956,2019-08-06 16:19:54+00:00,7.43778042432237e-05,108.96199999999999
steep path more details,18.032369600000006,-66.0350162,2019-08-06 16:19:56+00:00,7.43778042432237e-05,109.24199999999999
steep path more details,18.032363399999998,-66.035036,2019-08-06 16:19:59+00:00,7.43778042432237e-05,109.46199999999999
steep path more details,18.032358,-66.03505799999999,2019-08-06 16:20:01+00:00,7.43778042432237e-05,109.77199999999999
steep path more details,18.032355399999997,-66.035078,2019-08-06 16:20:03+00:00,7.43778042432237e-05,109.892
steep path more details,18.0323478,-66.0350968,2019-08-06 16:20:05+00:00,7.43778042432237e-05,110.032
steep path more details,18.0323252,-66.03514460000001,2019-08-06 16:20:10+00:00,7.43778042432237e-05,110.342
steep path more details,18.0323038,-66.0351792,2019-08-06 16:20:19+00:00,7.43778042432237e-05,110.512
steep path more details,18.032276,-66.0352288,2019-08-06 16:20:21+00:00,7.43778042432237e-05,110.932
steep path more details,18.032262600000006,-66.03525139999999,2019-08-06 16:20:24+00:00,7.43778042432237e-05,111.112
steep path more details,18.0322504,-66.03527220000001,2019-08-06 16:20:27+00:00,7.43778042432237e-05,111.392
steep path more details,18.032241199999998,-66.0352922,2019-08-06 16:20:30+00:00,7.43778042432237e-05,111.542
steep path more details,18.032229800000003,-66.0353094,2019-08-06 16:20:34+00:00,7.43778042432237e-05,111.69200000000001
steep path more details,18.032216,-66.03532580000001,2019-08-06 16:20:45+00:00,7.43778042432237e-05,111.702
steep path more details,18.032200000000003,-66.03534140000001,2019-08-06 16:20:48+00:00,7.43778042432237e-05,111.782
steep path more details,18.032186199999998,-66.035358,2019-08-06 16:20:51+00:00,7.43778042432237e-05,111.91200000000002
steep path more details,18.0321768,-66.03537460000001,2019-08-06 16:21:00+00:00,7.43778042432237e-05,112.21200000000002
steep path more details,18.0321658,-66.0353882,2019-08-06 16:21:17+00:00,7.43778042432237e-05,112.582
steep path more details,18.032154199999997,-66.0354016,2019-08-06 16:21:29+00:00,7.43778042432237e-05,112.792
steep path more details,18.032139200000003,-66.03541379999999,2019-08-06 16:21:31+00:00,7.43778042432237e-05,112.892
steep path more details,18.0321256,-66.035428,2019-08-06 16:21:33+00:00,7.43778042432237e-05,112.912
steep path more details,18.032111399999998,-66.0354478,2019-08-06 16:21:35+00:00,7.43778042432237e-05,112.842
steep path more details,18.0320996,-66.0354664,2019-08-06 16:21:38+00:00,7.43778042432237e-05,112.562
steep path more details,18.032089199999998,-66.03548800000002,2019-08-06 16:21:40+00:00,7.43778042432237e-05,112.422
steep path more details,18.032083,-66.0355064,2019-08-06 16:21:42+00:00,7.43778042432237e-05,112.152
